@relation 'fin_table-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,7,8,9,10,6'

@attribute crop numeric
@attribute state {Orissa,'Andhra Pradesh',Rajasthan,Chhattisgarh,Gujarat,Haryana,'Madhya Pradesh','Tamil Nadu','Uttar Pradesh','Himachal Pradesh',Uttarakhand,Punjab,'Telangana ','Arunachal Pradesh','Jammu and Kashmir ',Kerala,Meghalaya}
@attribute district numeric
@attribute season numeric
@attribute year numeric
@attribute total_cost numeric
@attribute temp numeric
@attribute rainfall numeric
@attribute yield_ton_hect numeric

@data
8,'Madhya Pradesh',87,1,2014,28541.2,22.7575,187,1.63668
2,Orissa,128,1,2012,22376.596,22.51,262.43,1.63683
5,'Andhra Pradesh',3,1,2013,72129.3,23.0075,207.25,1.63889
2,'Uttar Pradesh',200,2,2012,31987.3,23.675,143.28,1.63889
16,Haryana,229,0,2013,46389.7,15.305,20.18,1.639
11,'Madhya Pradesh',77,0,2012,37119.9,14.92,1.55,1.6411
2,'Uttar Pradesh',207,2,2012,31987.3,23.675,143.28,1.64286
10,'Madhya Pradesh',82,0,2013,28134.6,15.305,10.93,1.6446
5,'Andhra Pradesh',218,1,2013,72129.3,23.0075,207.25,1.64516
5,'Andhra Pradesh',14,1,2013,72129.3,23.0075,207.25,1.64575
5,'Andhra Pradesh',10,1,2013,72129.3,23.0075,207.25,1.64599
2,'Uttar Pradesh',199,2,2012,31987.3,23.675,143.28,1.64706
2,Rajasthan,199,2,2012,31987.3,23.675,76.1,1.64706
6,'Madhya Pradesh',69,1,2013,16807.723,23.0075,271.33,1.64844
2,'Madhya Pradesh',86,1,2013,28949.7,23.0075,271.33,1.64867
2,'Uttar Pradesh',198,2,2012,31987.3,23.675,143.28,1.64948
9,'Andhra Pradesh',10,0,2013,57800.7,15.305,8.65,1.6497
11,'Arunachal Pradesh',17,0,2013,20416.538,15.305,47.18,1.65
2,'Uttar Pradesh',189,2,2012,31987.3,23.675,143.28,1.65049
2,'Uttar Pradesh',193,2,2012,31987.3,23.675,143.28,1.65068
2,'Uttar Pradesh',194,2,2012,31987.3,23.675,143.28,1.65086
2,'Uttar Pradesh',173,2,2012,31987.3,23.675,143.28,1.65165
2,'Uttar Pradesh',183,2,2012,31987.3,23.675,143.28,1.65176
7,'Madhya Pradesh',105,1,2013,0,23.0075,271.33,1.65179
2,'Uttar Pradesh',165,2,2012,31987.3,23.675,143.28,1.6519
2,'Uttar Pradesh',180,2,2012,31987.3,23.675,143.28,1.65201
2,'Uttar Pradesh',191,2,2012,31987.3,23.675,143.28,1.6525
2,'Uttar Pradesh',205,2,2012,31987.3,23.675,143.28,1.65263
2,'Uttar Pradesh',170,2,2012,31987.3,23.675,143.28,1.6527
2,'Uttar Pradesh',203,2,2012,31987.3,23.675,143.28,1.65272
2,'Uttar Pradesh',187,2,2012,31987.3,23.675,143.28,1.65274
2,'Uttar Pradesh',166,2,2012,31987.3,23.675,143.28,1.65278
2,'Uttar Pradesh',206,2,2012,31987.3,23.675,143.28,1.6528
2,'Uttar Pradesh',175,2,2012,31987.3,23.675,143.28,1.65284
2,'Uttar Pradesh',179,2,2012,31987.3,23.675,143.28,1.65284
2,'Uttar Pradesh',160,2,2012,31987.3,23.675,143.28,1.6529
2,'Uttar Pradesh',164,2,2012,31987.3,23.675,143.28,1.65302
2,'Uttar Pradesh',185,2,2012,31987.3,23.675,143.28,1.65302
2,'Uttar Pradesh',196,2,2012,31987.3,23.675,143.28,1.65304
2,'Uttar Pradesh',172,2,2012,31987.3,23.675,143.28,1.65315
2,'Uttar Pradesh',162,2,2012,31987.3,23.675,143.28,1.65325
2,'Uttar Pradesh',159,2,2012,31987.3,23.675,143.28,1.65352
2,'Uttar Pradesh',181,2,2012,31987.3,23.675,143.28,1.65357
2,'Uttar Pradesh',155,2,2012,31987.3,23.675,143.28,1.65396
16,'Uttar Pradesh',170,0,2012,31253,14.92,6.4,1.65399
2,'Uttar Pradesh',171,2,2012,31987.3,23.675,143.28,1.65401
2,'Uttar Pradesh',158,2,2012,31987.3,23.675,143.28,1.65426
2,'Uttar Pradesh',156,2,2012,31987.3,23.675,143.28,1.65435
2,'Uttar Pradesh',169,2,2012,31987.3,23.675,143.28,1.65438
2,'Uttar Pradesh',161,2,2012,31987.3,23.675,143.28,1.65462
2,Chhattisgarh,161,2,2012,31987.3,23.675,316.35,1.65462
16,'Uttar Pradesh',175,0,2013,39658.1,15.305,17.38,1.65522
20,Uttarakhand,209,0,2012,85421.725,14.92,23.58,1.65615
2,'Uttar Pradesh',176,2,2012,31987.3,23.675,143.28,1.65625
8,'Tamil Nadu',149,0,2012,21895.3,14.92,4.9,1.6568
5,'Andhra Pradesh',11,0,2012,81695.3,14.92,10.08,1.65704
16,'Uttar Pradesh',170,0,2014,41477.3,15.065,24.25,1.65732
6,'Madhya Pradesh',92,1,2013,17343.946,23.0075,271.33,1.65789
2,'Uttar Pradesh',186,2,2012,31987.3,23.675,143.28,1.65823
8,'Tamil Nadu',139,0,2012,21895.3,14.92,4.9,1.65909
2,'Uttar Pradesh',202,2,2012,31987.3,23.675,143.28,1.65909
2,'Uttar Pradesh',178,2,2012,31987.3,23.675,143.28,1.65957
2,'Madhya Pradesh',103,1,2013,28949.7,23.0075,271.33,1.66046
10,'Uttar Pradesh',159,0,2013,26099.3,15.305,17.38,1.66076
10,'Uttar Pradesh',162,0,2013,26099.3,15.305,17.38,1.66076
10,'Uttar Pradesh',193,0,2013,26099.3,15.305,17.38,1.66097
11,'Madhya Pradesh',91,0,2012,37119.9,14.92,1.55,1.66098
16,Haryana,230,0,2013,46389.7,15.305,20.18,1.66108
8,'Tamil Nadu',138,0,2012,21895.3,14.92,4.9,1.66195
8,'Tamil Nadu',136,0,2012,21895.3,14.92,4.9,1.66255
8,'Madhya Pradesh',101,1,2013,22944.2,23.0075,271.33,1.66292
5,Gujarat,44,2,2012,48014.6,23.675,176.68,1.66316
21,Orissa,119,1,2013,60043.7,23.0075,308.5,1.66383
8,'Tamil Nadu',144,0,2012,21895.3,14.92,4.9,1.66443
6,'Uttar Pradesh',198,1,2012,25507.8,22.51,138.83,1.66667
2,'Uttar Pradesh',174,2,2012,31987.3,23.675,143.28,1.66667
2,'Uttar Pradesh',197,2,2012,31987.3,23.675,143.28,1.66667
2,'Uttar Pradesh',195,2,2013,36670.8,23.605,216,1.66667
5,'Madhya Pradesh',91,1,2013,26439.143,23.0075,271.33,1.66667
19,'Uttar Pradesh',159,2,2012,28850.767,23.675,143.28,1.66667
19,'Uttar Pradesh',200,2,2012,35606.694,23.675,143.28,1.66667
19,'Uttar Pradesh',202,2,2012,35663.091,23.675,143.28,1.66667
19,'Uttar Pradesh',164,2,2014,110522.119,23.8,129.28,1.66667
19,'Uttar Pradesh',174,2,2014,110248.813,23.8,129.28,1.66667
8,'Madhya Pradesh',67,0,2012,20141.2,14.92,1.55,1.66739
11,'Arunachal Pradesh',18,0,2012,20290.718,14.92,63.5,1.66792
5,'Madhya Pradesh',75,1,2012,21823.936,22.51,244.2,1.6682
16,'Uttar Pradesh',191,0,2013,39658.1,15.305,17.38,1.66978
6,'Madhya Pradesh',105,1,2012,32765.322,22.51,244.2,1.6698
5,Orissa,122,2,2014,59255.5,23.8,313.95,1.67031
6,Gujarat,44,1,2012,34387.2,22.51,169.85,1.67143
2,Orissa,238,2,2013,29259.506,23.605,278.9,1.67143
10,'Uttar Pradesh',158,0,2012,30678.6,14.92,6.4,1.6723
7,'Madhya Pradesh',92,1,2014,76832,22.7575,187,1.67494
5,'Telangana ',13,0,2012,20392.955,14.92,1.73,1.67671
9,'Andhra Pradesh',10,0,2014,30009.129,15.065,4.28,1.67915
16,'Madhya Pradesh',79,0,2013,32182.5,15.305,10.93,1.67937
2,'Uttar Pradesh',189,1,2014,28770.5,22.7575,136,1.68077
8,'Madhya Pradesh',83,1,2014,28541.2,22.7575,187,1.68209
2,'Uttar Pradesh',207,1,2014,28770.5,22.7575,136,1.68685
2,'Uttar Pradesh',159,1,2012,31987.3,22.51,138.83,1.68793
11,Chhattisgarh,26,0,2012,28456.103,14.92,11.88,1.68828
11,'Arunachal Pradesh',19,0,2012,20305.515,14.92,63.5,1.68858
2,'Uttar Pradesh',162,1,2012,31987.3,22.51,138.83,1.689
5,'Madhya Pradesh',92,1,2013,16975.053,23.0075,271.33,1.68953
16,Haryana,229,0,2012,45129.3,14.92,3,1.69229
2,'Uttar Pradesh',192,2,2012,31987.3,23.675,143.28,1.69231
19,Punjab,244,0,2013,79236.75,15.305,19.4,1.69231
20,'Madhya Pradesh',89,1,2013,30739.364,23.0075,271.33,1.69444
16,Haryana,52,0,2013,46389.7,15.305,20.18,1.69492
6,'Tamil Nadu',148,0,2012,29781.6,14.92,4.9,1.6953
19,'Uttar Pradesh',170,2,2012,28727.315,23.675,143.28,1.69565
19,'Uttar Pradesh',178,2,2012,28727.315,23.675,143.28,1.69565
5,'Madhya Pradesh',104,1,2013,16862.072,23.0075,271.33,1.69574
19,'Uttar Pradesh',172,2,2012,28650.269,23.675,143.28,1.69643
19,'Uttar Pradesh',166,2,2012,28650.269,23.675,143.28,1.69697
6,'Uttar Pradesh',177,1,2013,28966.2,23.0075,162.93,1.69716
6,'Himachal Pradesh',177,1,2013,28966.2,23.0075,134.1,1.69716
8,'Uttar Pradesh',174,1,2012,41419.33,22.51,138.83,1.69811
6,'Uttar Pradesh',186,1,2012,25507.8,22.51,138.83,1.69929
2,Gujarat,42,0,2012,34388.4,14.92,0.03,1.7
8,'Madhya Pradesh',84,1,2012,20141.2,22.51,244.2,1.70115
19,'Uttar Pradesh',156,2,2012,28650.269,23.675,143.28,1.70213
16,'Uttar Pradesh',192,0,2012,31253,14.92,6.4,1.70235
10,'Madhya Pradesh',90,0,2013,28134.6,15.305,10.93,1.70236
9,'Tamil Nadu',146,0,2012,44123.8,14.92,4.9,1.70423
20,'Uttar Pradesh',184,0,2014,13.35,15.065,24.25,1.70476
19,'Uttar Pradesh',185,2,2012,30272.633,23.675,143.28,1.70524
19,'Uttar Pradesh',165,2,2012,28650.269,23.675,143.28,1.70588
19,'Uttar Pradesh',173,2,2012,28727.315,23.675,143.28,1.70596
16,'Madhya Pradesh',69,0,2013,32182.5,15.305,10.93,1.707
19,'Uttar Pradesh',191,2,2012,35653.884,23.675,143.28,1.70707
8,'Andhra Pradesh',6,0,2013,42702.1,15.305,8.65,1.708
2,Orissa,124,1,2013,23469.857,23.0075,308.5,1.71011
2,Orissa,127,1,2014,36283.158,22.7575,318.85,1.7115
16,'Uttar Pradesh',155,0,2012,31253,14.92,6.4,1.71223
2,'Uttar Pradesh',193,1,2012,31987.3,22.51,138.83,1.7129
20,'Madhya Pradesh',110,1,2014,33399.772,22.7575,187,1.71366
5,'Madhya Pradesh',68,1,2014,34169.883,22.7575,187,1.71417
8,'Tamil Nadu',143,0,2012,21895.3,14.92,4.9,1.71429
6,'Madhya Pradesh',95,1,2014,41651.961,22.7575,187,1.71429
19,'Uttar Pradesh',164,2,2012,28650.269,23.675,143.28,1.71429
19,'Uttar Pradesh',181,2,2012,28727.315,23.675,143.28,1.71429
19,'Uttar Pradesh',205,2,2012,35651.529,23.675,143.28,1.71429
9,'Andhra Pradesh',10,0,2012,35543.7,14.92,10.08,1.71488
5,Orissa,133,2,2013,47374.9,23.605,278.9,1.71786
19,'Uttar Pradesh',175,2,2012,28727.315,23.675,143.28,1.71795
11,'Madhya Pradesh',91,0,2013,37504.7,15.305,10.93,1.71856
2,'Madhya Pradesh',66,1,2014,34791.8,22.7575,187,1.71878
2,Uttarakhand,212,1,2013,85224.353,23.0075,228.3,1.71887
19,'Uttar Pradesh',162,2,2012,28727.315,23.675,143.28,1.72
19,'Uttar Pradesh',206,2,2012,32952.16,23.675,143.28,1.72093
20,'Madhya Pradesh',107,1,2013,36034.157,23.0075,271.33,1.72109
16,'Uttar Pradesh',192,0,2013,39658.1,15.305,17.38,1.72265
2,Orissa,126,1,2013,22955.978,23.0075,308.5,1.72283
2,Gujarat,36,1,2012,34388.4,22.51,169.85,1.72297
6,'Uttar Pradesh',177,1,2014,33693,22.7575,136,1.72423
6,'Himachal Pradesh',177,1,2014,33693,22.7575,113.55,1.72423
6,'Madhya Pradesh',78,1,2013,16862.62,23.0075,271.33,1.72482
7,'Madhya Pradesh',75,1,2013,0,23.0075,271.33,1.72484
11,'Uttar Pradesh',190,0,2014,51080.6,15.065,24.25,1.72498
16,'Madhya Pradesh',93,0,2012,32520.6,14.92,1.55,1.726
16,'Madhya Pradesh',92,0,2013,32182.5,15.305,10.93,1.727
6,'Andhra Pradesh',11,1,2014,18846.708,22.7575,167.43,1.72857
5,'Uttar Pradesh',175,1,2014,42517.098,22.7575,136,1.73009
5,'Uttar Pradesh',191,1,2014,39516.085,22.7575,136,1.73123
10,'Madhya Pradesh',84,0,2012,31604.7,14.92,1.55,1.73143
20,'Uttar Pradesh',182,0,2012,40535.5,14.92,6.4,1.73172
20,'Uttar Pradesh',184,0,2012,40535.5,14.92,6.4,1.73187
2,'Uttar Pradesh',253,1,2014,28770.5,22.7575,136,1.7329
2,'Madhya Pradesh',105,1,2013,28949.7,23.0075,271.33,1.73319
19,'Uttar Pradesh',193,2,2012,35501.685,23.675,143.28,1.73333
10,'Madhya Pradesh',83,0,2012,31604.7,14.92,1.55,1.73545
5,'Madhya Pradesh',97,1,2013,16733.523,23.0075,271.33,1.73598
11,Orissa,131,2,2012,21232.595,23.675,288.33,1.736
2,'Telangana ',12,1,2012,26645.309,22.51,204.05,1.73602
16,'Madhya Pradesh',93,0,2013,32182.5,15.305,10.93,1.738
10,Haryana,223,0,2013,26852.3,15.305,20.18,1.73913
6,'Madhya Pradesh',67,1,2013,16735.64,23.0075,271.33,1.73991
20,'Madhya Pradesh',108,1,2013,35480.024,23.0075,271.33,1.74074
5,'Madhya Pradesh',110,1,2012,34955.863,22.51,244.2,1.74101
11,Chhattisgarh,31,0,2012,27472.987,14.92,11.88,1.74257
20,'Madhya Pradesh',94,1,2014,45102.682,22.7575,187,1.74337
8,'Andhra Pradesh',11,1,2014,37177.3,22.7575,167.43,1.74359
6,Haryana,49,1,2012,30450.3,22.51,89.45,1.744
11,Chhattisgarh,30,0,2012,24231.963,14.92,11.88,1.74475
8,'Andhra Pradesh',3,1,2014,37177.3,22.7575,167.43,1.74479
20,'Uttar Pradesh',207,0,2013,41337.9,15.305,17.38,1.74576
11,Orissa,133,2,2014,20281.552,23.8,313.95,1.74582
8,'Andhra Pradesh',10,1,2014,37177.3,22.7575,167.43,1.74633
8,'Andhra Pradesh',218,1,2014,37177.3,22.7575,167.43,1.74634
20,'Uttar Pradesh',183,0,2013,41337.9,15.305,17.38,1.7466
2,'Madhya Pradesh',77,1,2012,28675.5,22.51,244.2,1.74675
8,'Madhya Pradesh',86,1,2012,20141.2,22.51,244.2,1.74675
20,'Uttar Pradesh',168,0,2013,41337.9,15.305,17.38,1.74682
5,Orissa,123,2,2012,50958.9,23.675,288.33,1.74702
16,Haryana,227,0,2013,46389.7,15.305,20.18,1.74825
6,'Andhra Pradesh',218,1,2014,49459.159,22.7575,167.43,1.74902
5,'Madhya Pradesh',101,1,2013,16733.523,23.0075,271.33,1.74903
8,'Andhra Pradesh',5,1,2014,37177.3,22.7575,167.43,1.75
16,Gujarat,44,0,2012,30352.1,14.92,0.03,1.75
8,'Tamil Nadu',153,0,2012,21895.3,14.92,4.9,1.75
9,'Tamil Nadu',143,1,2013,38174.9,23.0075,98.7,1.75
2,'Uttar Pradesh',163,1,2014,28770.5,22.7575,136,1.75
6,'Andhra Pradesh',218,1,2012,21185.45,22.51,207.4,1.75
19,'Uttar Pradesh',186,2,2012,35502.882,23.675,143.28,1.75
19,'Uttar Pradesh',159,2,2014,105680.411,23.8,129.28,1.75
19,Punjab,245,0,2013,79054.292,15.305,19.4,1.75
7,Gujarat,38,1,2012,54769.4,22.51,169.85,1.75248
6,Haryana,223,1,2013,35288.7,23.0075,78.03,1.7528
7,'Telangana ',9,1,2012,20213.071,22.51,204.05,1.75294
11,'Madhya Pradesh',110,0,2013,37504.7,15.305,10.93,1.75413
2,'Madhya Pradesh',91,1,2014,34791.8,22.7575,187,1.75435
7,'Tamil Nadu',134,1,2013,37.37,23.0075,98.7,1.75448
21,Orissa,119,1,2014,66408.9,22.7575,318.85,1.75455
2,'Uttar Pradesh',166,1,2012,31987.3,22.51,138.83,1.76019
5,'Telangana ',8,1,2012,22689.855,22.51,204.05,1.76023
11,'Madhya Pradesh',91,0,2014,43954.6,15.065,20.1,1.7611
2,'Madhya Pradesh',78,1,2013,28949.7,23.0075,271.33,1.76129
5,'Telangana ',8,0,2012,20278.839,14.92,1.73,1.76202
8,'Madhya Pradesh',80,1,2013,22944.2,23.0075,271.33,1.763
6,'Uttar Pradesh',185,1,2014,33693,22.7575,136,1.76361
6,'Madhya Pradesh',85,1,2013,31005.961,23.0075,271.33,1.76471
20,'Madhya Pradesh',84,1,2013,30736.92,23.0075,271.33,1.76602
6,'Tamil Nadu',146,0,2012,29781.6,14.92,4.9,1.76613
2,'Uttar Pradesh',183,1,2013,36670.8,23.0075,162.93,1.767
8,'Andhra Pradesh',14,1,2014,37177.3,22.7575,167.43,1.76923
6,'Madhya Pradesh',102,1,2013,16968.292,23.0075,271.33,1.76923
2,Orissa,126,1,2012,21346.908,22.51,262.43,1.77056
20,'Madhya Pradesh',104,1,2013,35267.436,23.0075,271.33,1.77068
5,Orissa,132,2,2012,50958.9,23.675,288.33,1.771
2,'Uttar Pradesh',162,1,2013,36670.8,23.0075,162.93,1.773
2,'Madhya Pradesh',82,1,2013,28949.7,23.0075,271.33,1.77443
2,'Uttar Pradesh',193,1,2013,36670.8,23.0075,162.93,1.77455
11,Orissa,126,2,2013,22096.133,23.605,278.9,1.775
16,'Uttar Pradesh',171,0,2013,39658.1,15.305,17.38,1.77506
2,Orissa,127,1,2013,22955.45,23.0075,308.5,1.77549
8,'Madhya Pradesh',102,1,2013,22944.2,23.0075,271.33,1.77673
11,'Madhya Pradesh',94,0,2014,43954.6,15.065,20.1,1.77769
5,Gujarat,32,2,2012,48014.6,23.675,176.68,1.77778
6,Haryana,53,1,2012,30450.3,22.51,89.45,1.77778
2,'Uttar Pradesh',163,1,2013,36670.8,23.0075,162.93,1.77778
19,'Uttar Pradesh',183,2,2012,18273.795,23.675,143.28,1.77778
16,Haryana,219,0,2013,46389.7,15.305,20.18,1.77809
9,'Andhra Pradesh',2,0,2014,35464.102,15.065,4.28,1.77847
8,'Tamil Nadu',140,0,2012,21895.3,14.92,4.9,1.77871
2,'Uttar Pradesh',178,1,2013,36670.8,23.0075,162.93,1.78024
2,'Uttar Pradesh',207,1,2013,36670.8,23.0075,162.93,1.78056
2,Uttarakhand,208,1,2012,86715.312,22.51,257.98,1.78413
20,'Madhya Pradesh',99,1,2012,41101.258,22.51,244.2,1.78447
6,'Uttar Pradesh',182,1,2013,28966.2,23.0075,162.93,1.78468
5,'Andhra Pradesh',5,0,2014,53753.9,15.065,4.28,1.7848
7,'Madhya Pradesh',80,1,2012,41431.8,22.51,244.2,1.78638
2,'Uttar Pradesh',159,1,2013,36670.8,23.0075,162.93,1.78702
2,'Madhya Pradesh',89,1,2013,28949.7,23.0075,271.33,1.78706
2,'Uttar Pradesh',168,1,2013,36670.8,23.0075,162.93,1.78846
11,Orissa,120,2,2013,21860.034,23.605,278.9,1.78889
5,Orissa,124,0,2014,59255.5,15.065,10.9,1.78919
6,'Uttar Pradesh',185,1,2012,25507.8,22.51,138.83,1.79059
2,Orissa,124,1,2014,38002.854,22.7575,318.85,1.79121
20,'Uttar Pradesh',178,0,2013,41337.9,15.305,17.38,1.79232
11,'Madhya Pradesh',99,0,2012,37119.9,14.92,1.55,1.79495
6,Haryana,229,1,2013,35288.7,23.0075,78.03,1.79641
5,Gujarat,40,2,2012,48014.6,23.675,176.68,1.8
7,'Tamil Nadu',144,1,2013,37.37,23.0075,98.7,1.8
2,'Uttar Pradesh',197,2,2013,36670.8,23.605,216,1.8
2,'Uttar Pradesh',190,1,2014,28770.5,22.7575,136,1.8
2,'Uttar Pradesh',174,2,2014,28770.5,23.8,129.28,1.8
2,Orissa,133,2,2013,29235.911,23.605,278.9,1.8
2,Orissa,238,2,2014,28539.856,23.8,313.95,1.8
20,'Madhya Pradesh',77,1,2013,30736.92,23.0075,271.33,1.8
19,'Uttar Pradesh',198,2,2012,35654.438,23.675,143.28,1.8
10,'Uttar Pradesh',155,0,2013,26099.3,15.305,17.38,1.80175
10,'Uttar Pradesh',191,0,2013,26099.3,15.305,17.38,1.80239
10,'Uttar Pradesh',175,0,2013,26099.3,15.305,17.38,1.80244
11,Chhattisgarh,29,0,2012,23925.589,14.92,11.88,1.80259
5,'Madhya Pradesh',105,1,2013,16862.072,23.0075,271.33,1.803
6,'Uttar Pradesh',204,1,2012,25507.8,22.51,138.83,1.8069
6,'Uttar Pradesh',195,1,2012,25507.8,22.51,138.83,1.8073
6,'Andhra Pradesh',10,0,2014,31126.958,15.065,4.28,1.80894
6,'Andhra Pradesh',10,1,2014,16738.419,22.7575,167.43,1.809
9,'Tamil Nadu',151,0,2012,44123.8,14.92,4.9,1.80925
8,'Madhya Pradesh',80,0,2013,22944.2,15.305,10.93,1.80952
11,'Jammu and Kashmir ',58,0,2014,16771.258,15.065,73.8,1.81116
5,Punjab,242,1,2013,113016.564,23.0075,93.9,1.8125
7,'Tamil Nadu',239,1,2013,37.37,23.0075,98.7,1.81422
10,'Andhra Pradesh',3,0,2013,38470,15.305,8.65,1.81452
9,'Tamil Nadu',139,1,2013,38174.9,23.0075,98.7,1.81455
10,'Andhra Pradesh',5,0,2013,38470,15.305,8.65,1.81584
8,'Uttar Pradesh',178,1,2013,36634.388,23.0075,162.93,1.81806
2,'Uttar Pradesh',199,2,2014,28770.5,23.8,129.28,1.81818
2,Rajasthan,199,2,2014,28770.5,23.8,65.65,1.81818
2,Gujarat,34,0,2012,34388.4,14.92,0.03,1.82371
8,'Andhra Pradesh',6,0,2012,32183.9,14.92,10.08,1.824
11,'Arunachal Pradesh',17,0,2012,20289.13,14.92,63.5,1.82526
11,Chhattisgarh,27,0,2012,24439.457,14.92,11.88,1.82542
2,'Madhya Pradesh',81,1,2014,34791.8,22.7575,187,1.82598
5,'Madhya Pradesh',89,1,2014,41491.476,22.7575,187,1.82759
2,'Madhya Pradesh',90,1,2014,34791.8,22.7575,187,1.82862
5,'Madhya Pradesh',80,1,2014,26435.975,22.7575,187,1.82961
7,'Tamil Nadu',152,1,2013,37.37,23.0075,98.7,1.83106
9,'Tamil Nadu',137,1,2013,38174.9,23.0075,98.7,1.83114
5,'Madhya Pradesh',105,1,2012,24834.824,22.51,244.2,1.83158
16,Haryana,233,0,2012,45129.3,14.92,3,1.83164
2,Orissa,124,1,2012,21346.908,22.51,262.43,1.83302
10,'Uttar Pradesh',192,0,2013,26099.3,15.305,17.38,1.83333
2,'Uttar Pradesh',155,2,2014,28770.5,23.8,129.28,1.83333
2,'Uttar Pradesh',200,2,2014,28770.5,23.8,129.28,1.83333
2,'Uttar Pradesh',201,2,2014,28770.5,23.8,129.28,1.83333
20,'Madhya Pradesh',101,1,2013,35697.194,23.0075,271.33,1.83333
2,Uttarakhand,213,1,2012,88530.043,22.51,257.98,1.83351
20,Uttarakhand,213,0,2013,132762.174,15.305,71.78,1.83424
2,'Uttar Pradesh',166,2,2014,28770.5,23.8,129.28,1.83439
2,'Uttar Pradesh',161,2,2014,28770.5,23.8,129.28,1.83465
2,Chhattisgarh,161,2,2014,28770.5,23.8,275.5,1.83465
16,Haryana,231,0,2012,45129.3,14.92,3,1.83475
5,'Uttar Pradesh',195,1,2013,23369.928,23.0075,162.93,1.83487
2,'Uttar Pradesh',189,2,2014,28770.5,23.8,129.28,1.83495
2,'Uttar Pradesh',252,2,2014,28770.5,23.8,129.28,1.835
16,'Madhya Pradesh',92,0,2014,34489.1,15.065,20.1,1.83539
2,'Uttar Pradesh',194,2,2014,28770.5,23.8,129.28,1.83562
2,'Uttar Pradesh',183,2,2014,28770.5,23.8,129.28,1.83565
2,'Uttar Pradesh',180,2,2014,28770.5,23.8,129.28,1.83582
2,'Uttar Pradesh',156,2,2014,28770.5,23.8,129.28,1.83598
2,'Uttar Pradesh',158,2,2014,28770.5,23.8,129.28,1.8363
2,'Uttar Pradesh',169,2,2014,28770.5,23.8,129.28,1.83641
5,'Uttar Pradesh',204,1,2013,61684.017,23.0075,162.93,1.83646
2,'Uttar Pradesh',206,2,2014,28770.5,23.8,129.28,1.83666
2,'Uttar Pradesh',181,2,2014,28770.5,23.8,129.28,1.8367
2,'Uttar Pradesh',172,2,2014,28770.5,23.8,129.28,1.83673
2,'Uttar Pradesh',198,2,2014,28770.5,23.8,129.28,1.83673
2,'Uttar Pradesh',170,2,2014,28770.5,23.8,129.28,1.83691
2,'Uttar Pradesh',179,2,2014,28770.5,23.8,129.28,1.83695
2,'Uttar Pradesh',175,2,2014,28770.5,23.8,129.28,1.83696
2,'Uttar Pradesh',185,2,2014,28770.5,23.8,129.28,1.83698
2,'Uttar Pradesh',205,2,2014,28770.5,23.8,129.28,1.837
2,'Uttar Pradesh',191,2,2014,28770.5,23.8,129.28,1.83706
2,'Uttar Pradesh',171,2,2014,28770.5,23.8,129.28,1.83709
2,'Uttar Pradesh',187,2,2014,28770.5,23.8,129.28,1.83715
2,'Uttar Pradesh',166,1,2014,28770.5,22.7575,136,1.83717
2,'Uttar Pradesh',253,2,2014,28770.5,23.8,129.28,1.83718
2,'Uttar Pradesh',160,2,2014,28770.5,23.8,129.28,1.83727
2,'Uttar Pradesh',162,2,2014,28770.5,23.8,129.28,1.83727
2,'Uttar Pradesh',173,2,2014,28770.5,23.8,129.28,1.83734
2,'Uttar Pradesh',255,2,2014,28770.5,23.8,129.28,1.83735
2,'Madhya Pradesh',102,1,2014,34791.8,22.7575,187,1.83794
11,'Madhya Pradesh',109,0,2012,37119.9,14.92,1.55,1.83803
2,'Uttar Pradesh',164,2,2014,28770.5,23.8,129.28,1.8381
2,'Uttar Pradesh',159,2,2014,28770.5,23.8,129.28,1.83819
2,'Uttar Pradesh',202,2,2014,28770.5,23.8,129.28,1.83824
2,'Uttar Pradesh',193,2,2014,28770.5,23.8,129.28,1.83854
2,'Uttar Pradesh',207,2,2013,36670.8,23.605,216,1.83871
2,'Uttar Pradesh',207,2,2014,28770.5,23.8,129.28,1.83871
16,Haryana,228,0,2013,46389.7,15.305,20.18,1.83872
2,'Uttar Pradesh',203,2,2014,28770.5,23.8,129.28,1.83978
8,'Andhra Pradesh',6,0,2014,37177.3,15.065,4.28,1.84
2,'Uttar Pradesh',165,2,2014,28770.5,23.8,129.28,1.84
2,'Uttar Pradesh',186,2,2014,28770.5,23.8,129.28,1.84
2,'Uttar Pradesh',174,2,2013,36670.8,23.605,216,1.84146
11,'Uttar Pradesh',190,0,2012,43698.4,14.92,6.4,1.8421
2,'Uttar Pradesh',199,2,2013,36670.8,23.605,216,1.84211
2,'Uttar Pradesh',192,2,2014,28770.5,23.8,129.28,1.84211
2,Rajasthan,199,2,2013,36670.8,23.605,84.75,1.84211
2,'Uttar Pradesh',165,2,2013,36670.8,23.605,216,1.84286
2,'Uttar Pradesh',178,2,2014,28770.5,23.8,129.28,1.84286
2,'Uttar Pradesh',196,2,2013,36670.8,23.605,216,1.84314
16,Haryana,51,0,2013,46389.7,15.305,20.18,1.84332
2,'Uttar Pradesh',155,2,2013,36670.8,23.605,216,1.84337
2,'Uttar Pradesh',202,2,2013,36670.8,23.605,216,1.84337
2,'Uttar Pradesh',205,2,2013,36670.8,23.605,216,1.84539
6,'Tamil Nadu',150,1,2012,29781.6,22.51,116.15,1.84559
